,dr2_source_id,dr3_source_id,Cluster,plx_cluster,e_plx_cluster,SimbadName_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,ra2000,dec2000,gmag,bpmag,dr2_bp_flux_over_error,rpmag,dr2_rp_flux_over_error,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_FUV,FUVmag,e_FUVmag,Fafl,objid_NUV,NUVmag,e_NUVmag,Nafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,u_psf,e_u_psf,v_flags,v_nimaflags,v_ngood,v_psf,e_v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_2MASS,rd_flg,bl_flg,cc_flg,use_src,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags_WISE,ext_flg_WISE,ph_qual_WISE,moon_lev_WISE,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN,feh,feh_err,logg,logg_err,teff,teff_err,rv,rv_err,alpha_m,alpha_m_err,snrg,nobs,rv_discrepancy_sig,rv_discrepancy,imputed_uncertainties_flag
25,4283870582296568576,4283870582296568576,IC4756  ,2.0943,0.0018,IC4756       ,-9223372036854775808,-9223372036854775808,18344815+0457201 ,J183448.15+045720.1,278.7006552380135,4.9555496765819695,13.641292,14.364992,596.7062,12.789874,805.90735,1.5262733337427576,0.14905632,9.275891,62932.12553549636,92.3689,226,13.690186,14.346237,12.776275,581.8448,638.1485,706.5908,587.3295,645.69293,715.40137,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.655,0.025,11.206,0.023,11.075,0.021,AAA,222,111,000,1,10.956,0.022,10.973,0.021,11.031,0.144,8.628,,0000,0,AABU,0000,                            ,,,,        ,,-0.209,0.026000000000000002,4.243,0.036000000000000004,6498.06,27.49,-40.24,3.5,-0.061496999999999996,0.015563999999999998,36.11,1,0.0,0.0,False
26,4283968851134256640,4283968851158554368,IC4756  ,2.0943,0.0018,IC4756       ,-9223372036854775808,-9223372036854775808,18401467+0529019 ,J184014.67+052901.7,280.0611502746562,5.483841946709622,10.321475,10.519155,636.1019,10.015987,874.5565,2.1275672736350106,0.025447665,0.998071,1398892.0458598626,493.04773,216,10.3229065,10.50587,10.008329,455.76392,462.62546,468.7833,458.60892,463.84744,468.5967,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,9.652,0.025,9.554,0.022,9.488,0.023,AAA,222,111,000,1,9.437,0.024,9.444,0.02,9.581,0.047,8.68,,0000,0,AAAU,0000,                            ,,,,        ,,-0.052000000000000005,0.035,3.867,0.059000000000000004,7846.11,42.91,-35.63,6.12,,,99.16,1,0.0,0.0,False
27,4283988470564967936,4283988470564967936,IC4756  ,2.0943,0.0018,IC4756       ,-9223372036854775808,-9223372036854775808,18384374+0517558 ,J183843.74+051755.9,279.68227029371644,5.298864247950946,9.473994,9.691373,564.9342,9.160907,457.49976,2.0086162987109573,0.038164664,1.7765203,3037123.6769956346,926.0411,224,9.481211,9.671985,9.14592,482.6788,492.29483,500.26425,479.12158,488.11374,496.7537,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,8.778,0.024,8.637,0.021,8.563,0.022,AAA,212,111,000,1,8.491,0.023,8.51,0.02,8.547,0.024,8.969,0.443,0h00,0,AAAC,0000,                            ,,,,        ,,-0.105,0.034,3.91,0.057,7633.18,40.71,-33.79,5.44,,,72.27,1,0.0,0.0,False
28,4283993104803737600,4283993104803737600,IC4756  ,2.0943,0.0018,IC4756       ,-9223372036854775808,-9223372036854775808,18381299+0521354 ,J183813.00+052135.5,279.55416455805016,5.359843093805917,10.240586,10.462264,944.44586,9.906724,771.4402,2.152953846272602,0.021974025,1.1888686,1500407.6089324164,374.6277,185,10.246843,10.447904,9.896764,453.74527,459.6649,463.7815,452.36646,457.83353,463.41678,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,9.484,0.023,9.348,0.025,9.267,0.023,AAA,222,111,000,1,9.162,0.023,9.154,0.02,9.155,0.034,8.549,0.355,hh00,1,AAAB,0000,                            ,,,,        ,,-0.08900000000000001,0.038,4.01,0.064,7886.15,44.62,-35.67,5.99,,,56.31,1,0.0,0.0,False
29,4283994861476683264,4283994861476683264,IC4756  ,2.0943,0.0018,IC4756       ,-9223372036854775808,-9223372036854775808,18385418+0526392 ,J183854.19+052639.1,279.72580085742436,5.444215839958642,11.567815,11.895817,546.1254,11.087482,934.78,2.1240813853037315,0.03185229,1.4356457,446276.5401549734,96.16187,187,11.563356,11.87828,11.076794,453.70563,460.61215,466.84384,454.41623,460.08008,466.10968,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,10.522,0.022,10.271,0.021,10.185,0.021,AAA,222,111,000,1,10.151,0.024,10.173,0.022,10.277,0.094,8.567,,0000,0,AAAU,0000,                            ,,,,        ,,-0.13699999999999998,0.038,4.234,0.054,6670.39,40.43,-21.87,5.26,-0.153318,0.017787999999999998,37.23,1,0.0,0.0,False
30,4283996201506515840,4283996201506515840,IC4756  ,2.0943,0.0018,IC4756       ,-9223372036854775808,-9223372036854775808,18383633+0529491 ,J183836.32+052949.0,279.65134953584686,5.496965222181466,11.498232,11.756536,442.20514,11.097436,2514.7925,2.0850606638499185,0.05055281,2.1283128,475556.38769755565,144.88185,209,11.494362,11.741642,11.088595,455.57495,467.04004,479.81204,461.93332,471.11475,481.87405,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,10.604,0.022,10.433,0.021,10.368,0.021,AAA,222,111,000,1,10.33,0.023,10.335,0.021,10.609,0.093,8.354,,0000,0,AAAU,0000,                            ,,,,        ,,-0.23500000000000001,0.017,4.113,0.035,7265.049999999999,27.97,-34.34,5.08,0.25261500000000003,0.043155,211.9,1,0.0,0.0,False
31,4284004035526366080,4284004035526366080,IC4756  ,2.0943,0.0018,IC4756       ,-9223372036854775808,-9223372036854775808,18372467+0529026 ,J183724.67+052902.5,279.3527115559788,5.484090080295715,13.365192,13.850025,222.82767,12.680255,174.44714,1.9483533328253455,0.12871268,10.784121,84614.15616511235,77.6663,237,13.368759,13.83261,12.675213,480.17374,513.05585,549.39923,482.0602,509.01093,536.0903,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.654,0.022,11.263,0.026,11.125,0.025,AAA,222,111,000,1,11.068,0.023,11.11,0.022,11.897,0.248,8.984,,0h00,0,AABU,0000,                            ,,,,        ,,-0.10800000000000001,0.027999999999999997,4.375,0.047,5956.48,32.8,-24.64,4.38,-0.020721,0.02217,63.72,1,0.0,0.0,False
32,4284006402022477312,4284006402022477312,IC4756  ,2.0943,0.0018,IC4756       ,-9223372036854775808,-9223372036854775808,18375258+0526547 ,J183752.59+052654.7,279.46913155384186,5.448527145860836,10.9182625,11.184673,1134.4127,10.517321,1722.0094,2.0921271854752663,0.018829275,1.0962985,807445.8056880618,172.43185,238,10.919583,11.168081,10.508762,465.96353,469.8847,474.4003,466.38962,470.42987,473.8741,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,10.012,0.021,9.842,0.021,9.796,0.022,AAA,222,111,000,1,9.743,0.023,9.743,0.02,10.02,0.059,8.84,,0000,0,AAAU,0000,                            ,,,,        ,,-0.17800000000000002,0.03,4.039,0.05,7318.88,35.06,-29.53,4.69,-0.109809,0.023706,60.47,1,0.0,0.0,False
33,4284007604618270976,4284007604618270976,IC4756  ,2.0943,0.0018,IC4756       ,-9223372036854775808,-9223372036854775808,18382587+0530144 ,J183825.87+053014.4,279.60781673472405,5.503995902205633,14.21118,14.724032,419.84253,13.548957,705.0729,2.078195710813877,0.019877968,1.0580871,39393.45536650849,14.147989,190,14.198807,14.7005625,13.537833,469.26526,472.6305,476.85367,468.19778,472.43643,476.4245,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.735,0.023,12.298,0.027,12.191,0.026,AAA,222,111,000,1,12.18,0.024,12.241,0.025,11.728,0.237,8.692,,0h00,0,AABU,0000,                            ,,,,        ,,-0.073,0.064,4.425,0.096,5406.38,61.21,-24.42,5.6,,,22.93,1,0.0,0.0,False
34,4284008777170555904,4284008777170555904,IC4756  ,2.0943,0.0018,IC4756       ,-9223372036854775808,-9223372036854775808,18380812+0531513 ,J183808.12+053151.3,279.5338646290202,5.530926400889088,10.319999,10.602875,316.29596,9.908526,528.0141,2.063929222846592,0.020809826,1.2403414,1396805.5504085608,1067.423,227,10.324527,10.591312,9.9013405,473.40414,478.82407,484.42996,471.51828,477.41644,482.55264,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,9.408,0.023,9.267,0.026,9.116,0.02,AAA,222,111,000,1,9.077,0.024,9.086,0.021,9.146,0.03,8.326,,0000,0,AAAU,0000,                            ,,,,        ,,0.006999999999999999,0.008,3.868,0.018000000000000002,7339.49,14.840000000000002,-34.0,2.7,-0.043066,0.070714,327.99,1,0.0,0.0,False
35,4284020012806292992,4284020012806292992,IC4756  ,2.0943,0.0018,IC4756       ,-9223372036854775808,-9223372036854775808,18390199+0532094 ,J183901.99+053209.4,279.75832500390044,5.535966943316792,9.4265175,9.676615,296.56564,9.070017,670.5711,2.105295692239464,0.019236926,1.1423231,3161747.7237941627,2394.9834,209,9.437549,9.660468,9.063882,464.79218,469.14807,472.86685,464.62152,468.4627,472.7544,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,8.64,0.019,8.487,0.024,8.417,0.022,AAA,112,111,000,1,8.335,0.022,8.35,0.02,8.363,0.034,8.29,0.331,0h00,0,AAAB,0000,                            ,,,,        ,,0.024,0.033,3.8739999999999997,0.05500000000000001,7376.63,39.32,-34.77,5.27,0.258556,0.031819,75.94,1,0.0,0.0,False
36,4284031587710689792,4284031587710689792,IC4756  ,2.0943,0.0018,IC4756       ,-9223372036854775808,-9223372036854775808,18384292+0532444 ,J183842.92+053244.4,279.6788399446732,5.545674897001295,12.100415,12.421395,359.58072,11.620873,1051.7152,2.087921277930438,0.017454764,1.051677,273767.25970290235,56.879417,200,12.093913,12.407347,11.611281,468.66183,472.29416,475.91364,469.6709,472.92075,476.77542,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.019,0.021,10.815,0.023,10.713,0.022,AAA,222,111,000,1,10.685,0.022,10.722,0.02,10.434,0.076,8.237,,0hOO,0,AAAU,0000,                            ,,,,        ,,-0.16899999999999998,0.02,4.13,0.03600000000000001,6800.23,26.029999999999998,-43.46,3.93,-0.026538,0.017233000000000002,116.06,1,0.0,0.0,False
37,4284038150420772736,4284038150420772736,IC4756  ,2.0943,0.0018,IC4756       ,-9223372036854775808,-9223372036854775808,18383983+0541040 ,J183839.82+054104.0,279.6659298867465,5.684463770707466,10.494454,10.697293,793.29395,10.186023,978.555,2.117262631091509,0.020495774,1.0878866,1190238.2933093791,390.31943,205,10.498282,10.68475,10.176498,463.77164,467.5072,472.1948,460.92404,466.05026,470.15244,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,9.795,0.026,9.681,0.02,9.627,0.022,AAA,222,111,000,1,9.535,0.023,9.476,0.02,9.295,0.037,7.257,0.117,hdDH,1,AAAB,0000,                            ,,,,        ,,-0.139,0.03,3.977,0.05,8227.75,35.21,-26.93,4.7,,,64.31,1,0.0,0.0,False
38,4285045303072949248,4285045303072949248,IC4756  ,2.0943,0.0018,IC4756       ,-9223372036854775808,-9223372036854775808,18344802+0613110 ,J183448.03+061311.0,278.70009480324416,6.219756368085541,13.553869,14.029494,249.99265,12.918995,787.76935,2.162930978331229,0.014391506,0.94540936,72001.2286769677,22.84333,238,13.544017,14.007131,12.908936,452.22968,455.0321,457.66574,450.73026,453.85776,457.15512,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.161,0.024,11.777,0.023,11.691,0.021,AAA,222,111,000,1,11.5,0.145,11.608,0.127,10.728,0.408,8.917,,0000,0,BBCU,0000,                            ,,,,        ,,-0.121,0.031,4.338,0.047,5865.93,33.37,-27.1,4.55,0.13716199999999998,0.039645,40.77,1,0.0,0.0,False
39,4285493324029057920,4285493324029057920,IC4756  ,2.0943,0.0018,IC4756       ,-9223372036854775808,-9223372036854775808,18432493+0546571 ,J184324.93+054657.2,280.8539045065581,5.782541740869567,15.165681,15.818488,332.128,14.3916235,586.079,2.041843611836502,0.031543825,1.0747565,16353.962753216687,7.8700414,204,15.15331,15.791394,14.37674,474.79144,482.43613,489.2633,476.38284,483.04984,491.44205,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.387,0.026,12.838,0.023,12.705,0.026,AAA,222,111,000,1,12.571,0.03,12.667,0.035,11.91,,8.47,,hh00,1,AAUU,0000,                            ,,,,        ,,0.059000000000000004,0.049,4.852,0.081,4891.719999999999,56.66,-33.58,7.590000000000001,,,58.08,1,0.0,0.0,False
40,4285534693154747264,4285534693154747264,IC4756  ,2.0943,0.0018,IC4756       ,-9223372036854775808,-9223372036854775808,18403474+0553412 ,J184034.72+055341.4,280.1447720984716,5.894825616079307,14.759816,15.33439,392.8101,14.049667,558.12415,2.11446839442242,0.026528515,1.0670182,23737.12474576377,12.094028,189,14.748796,15.311018,14.041959,458.72177,464.47025,470.32538,460.41464,466.5155,472.42313,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.174,0.029,12.667,0.031,12.55,0.03,AAA,222,222,ccc,1,12.525,0.033,12.553,0.037,11.839,,8.732,0.495,0000,1,AAUC,0000,                            ,,,,        ,,0.024,0.048,4.59,0.068,5079.43,47.87,-29.95,5.46,-0.015782,0.08377000000000001,31.04,1,0.0,0.0,False
41,4286332388836451328,4286332388836451328,IC4756  ,2.0943,0.0018,IC4756       ,-9223372036854775808,-9223372036854775808,18391301+0625091 ,J183913.00+062509.0,279.80421439008273,6.419186875268724,14.27501,14.789349,391.2956,13.604058,514.1863,2.2018403860671314,0.019174103,0.98700297,37077.39655907033,14.275011,246,14.264594,14.766058,13.595041,443.13416,446.68985,450.356,442.87787,447.64218,451.02304,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.787,0.023,12.344,0.028,12.328,0.026,AAA,222,111,000,1,12.211,0.025,12.299,0.029,10.92,0.113,8.552,,0h00,0,AABU,0000,                            ,,,,        ,,0.069,0.039,4.69,0.065,5451.77,45.97,-35.97,6.15,0.091769,0.067188,59.24,1,0.0,0.0,False
42,4286389735242547584,4286389735242547584,IC4756  ,2.0943,0.0018,IC4756       ,-9223372036854775808,-9223372036854775808,18372179+0629293 ,J183721.79+062929.3,279.34082546916915,6.491503947137737,11.557136,11.826443,405.16565,11.137377,634.62067,2.0717608268399377,0.014389535,0.7148974,450578.8667701477,236.74646,200,11.552939,11.814294,11.128391,467.41666,470.4769,473.78143,468.4631,471.28488,473.6,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,10.66,0.024,10.447,0.025,10.479,0.025,AAA,222,111,000,1,10.355,0.022,10.384,0.02,10.397,0.083,9.041,,0h00,0,AAAU,0000,                            ,,,,        ,,-0.16699999999999998,0.006,4.087,0.013000000000000001,7078.520000000001,10.5,-29.14,1.91,0.01521,0.027788999999999998,230.19,1,0.0,0.0,False
43,330645347159656320,330645347159656320,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,02071752+3701298 ,J020717.53+370129.6,31.8230242498795,37.02493885540843,14.47946,15.069211,389.56036,13.7564745,770.67615,2.2327067375543628,0.028122887,1.1271791,30785.090645648997,10.216092,202,14.466516,15.039617,13.743304,432.93826,439.86798,446.80484,434.02032,438.8819,444.6852,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.798,0.023,12.298,0.023,12.129,0.021,AAA,222,111,000,1,12.077,0.022,12.084,0.021,12.256,0.309,8.765,,0000,0,AABU,1122,                            ,,,,        ,,-0.0818835616438356,0.03223121237021373,4.699876712328766,0.053160167650765866,4835.460958904109,36.72136040063718,6.354383561643834,4.807377146931493,,,55.328403194019614,2,1.1616697072581923,8.16,False
44,330660843401717248,330660843401717248,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,02075593+3724325 ,J020755.93+372432.4,31.98301349614127,37.40903146479315,14.421796,14.95369,302.18723,13.75382,726.3238,2.2773036142807257,0.020744642,1.0239098,32427.605753026957,16.381979,187,14.41008,14.92457,13.743689,428.332,432.1964,435.83105,426.6232,430.47247,433.0179,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.909,0.021,12.46,0.024,12.359,0.026,AAA,222,111,000,1,12.316,0.024,12.372,0.024,12.103,0.336,9.14,,0000,0,AABU,1111,                            ,,,,        ,,0.04631077592064139,0.026945802991326394,4.713214023644517,0.0444084045460409,4953.105457263216,30.534013584473534,-2.0032749014811797,3.9072717446486727,,,59.70184335512598,2,0.8876478844421478,5.470000000000001,False
45,330674724735942912,330674724735942912,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,02062700+3711235 ,J020627.01+371123.3,31.612538746943308,37.18987795658967,12.985359,13.325914,559.92566,12.4938,461.74655,2.2036287441482902,0.015456621,0.9509611,121660.66155084598,41.138046,210,12.974491,13.300306,12.47989,445.29303,448.20016,450.93903,444.56055,447.33484,450.4413,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.911,0.022,11.614,0.023,11.558,0.022,AAA,222,111,000,1,11.525,0.022,11.542,0.021,11.667,0.172,8.742,,0000,0,AABU,1111,                            ,,,,        ,,-0.032,0.02,4.4319999999999995,0.033,5897.98,24.09,-3.07,3.39,-0.000192,0.022504000000000003,95.54,1,0.0,0.0,False
46,330795769798025216,330795769798025216,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,02021190+3713410 ,J020211.91+371340.9,30.5496432689585,37.22807310674035,15.943531,16.780252,142.79636,15.051277,261.50275,2.1482513563957037,0.05083987,0.959048,8016.0347708342,4.2014294,220,15.927468,16.755634,15.0372095,445.93198,456.18658,466.60376,443.9016,456.5776,467.75305,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.945,0.036,13.322,0.034,13.088,0.036,AAA,222,111,000,1,13.03,0.024,13.043,0.027,12.918,0.52,9.567,,0000,0,AACU,1222,                            ,,,,        ,,-0.413,0.098,4.477,0.149,3942.98,88.62,7.51,5.14,,,6.43,1,0.0,0.0,False
47,330874659757287936,330874659757287936,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,02035066+3715157 ,J020350.66+371515.6,30.961065996787735,37.25438962967374,12.421119,12.712997,729.86444,11.973721,858.72723,2.263624162178354,0.023175474,1.1817131,204101.8467279378,55.95402,183,12.412749,12.698678,11.964951,430.28778,436.73557,442.49652,432.78214,436.8264,441.32846,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.47,0.027,11.224,0.03,11.15,0.02,AAA,222,111,000,1,11.127,0.022,11.161,0.021,11.325,0.125,8.932,,0000,0,AABU,1222,                            ,,,,        ,,0.066,0.026000000000000002,4.3469999999999995,0.043,6207.91,29.87,-1.21,4.08,-0.065273,0.019517,45.72,1,0.0,0.0,False
