,dr2_source_id,dr3_source_id,Cluster,plx_cluster,e_plx_cluster,SimbadName_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,ra2000,dec2000,gmag,bpmag,dr2_bp_flux_over_error,rpmag,dr2_rp_flux_over_error,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_FUV,FUVmag,e_FUVmag,Fafl,objid_NUV,NUVmag,e_NUVmag,Nafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,u_psf,e_u_psf,v_flags,v_nimaflags,v_ngood,v_psf,e_v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_2MASS,rd_flg,bl_flg,cc_flg,use_src,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags_WISE,ext_flg_WISE,ph_qual_WISE,moon_lev_WISE,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN
7785,604970435977387520,604970435977387520,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370340053,08504282+1157408 ,J085042.83+115740.5,132.67845542915668,11.961292585422488,19.178017,20.359503,13.077961,18.044403,62.051422,1.5965928062716332,0.28650144,1.0518328,416.01816971264583,0.92714304,394,19.139585,20.48263,18.045523,550.8669,658.1744,797.6021,582.8867,653.4715,721.7728,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,20.94846,0.02994554,19.56607,0.02222583,18.44528,0.01133914,17.86966,0.01958148,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,16.371,0.102,15.815,0.131,15.899,,ABU,220,110,000,1,15.552,0.044,15.866,0.157,11.758,,8.438,,0000,0,ABUU,0000,                            ,,,,        ,
7786,604970508992220288,604970508992220288,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339366,08503991+1158324 ,J085039.89+115832.3,132.66626317451627,11.97566859717099,15.479553,15.956209,576.8043,14.858042,646.27563,1.1468789802821828,0.035633564,1.0442175,12252.450497282307,3.435764,389,15.466809,15.926169,14.846806,819.2305,844.15656,871.2158,825.5804,843.7979,873.50476,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,17.95618,0.01752265,16.08397,0.007920023,15.4646,0.01753453,15.19834,0.007220445,15.08167,0.01101993,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.113,0.024,13.65,0.024,13.545,0.03,AAA,222,111,000,1,13.507,0.026,13.547,0.034,12.271,,8.818,,0000,0,AAUU,0000,                            ,,,,        ,
7787,604970676495561088,604970676495561088,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339993,08505546+1158269 ,J085055.44+115826.9,132.73108397404252,11.974154217468444,17.976828,18.954582,39.65141,16.95767,146.96727,1.3347471317533188,0.1598608,1.1267662,1251.9725057992205,1.4102513,376,17.94338,18.954813,16.959675,656.9635,728.03503,842.9183,677.4415,750.6241,830.51416,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,22.0538,0.1801708,19.57534,0.0136412,18.16907,0.01838443,17.34542,0.008394208,16.90087,0.01364659,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,15.624,0.055,14.978,0.068,14.898,0.092,AAA,222,111,000,1,14.719,0.032,14.679,0.064,12.424,,8.807,,0000,0,AAUU,0000,                            ,,,,        ,
7788,604970715150627456,604970715150627456,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370340072,08505924+1158584 ,J085059.21+115858.3,132.7467368732941,11.9828595065153,19.36874,20.27377,10.836844,18.21847,49.725124,1.2172862772585813,0.32368022,0.9908558,350.68255228253025,0.8505823,434,19.32508,20.468594,18.198694,716.73456,908.5355,1383.5529,779.21686,928.78864,1070.0192,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,21.1653,0.03566979,19.74721,0.02365242,18.63032,0.01233316,18.00178,0.02090499,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,16.816,0.14,16.207,0.192,15.569,0.16,BCC,222,111,000,1,15.876,0.055,16.274,0.226,11.979,,8.897,,0000,0,ABUU,0000,                            ,,,,        ,
7789,604970783870102656,604970783870102656,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339832,08505849+1159394 ,J085058.48+115939.4,132.74372417276754,11.994306765136788,14.085518,14.425011,855.7716,13.588087,1241.6962,1.1431858133006259,0.02163239,1.1665884,44159.13126773348,7.7065067,425,14.074816,14.401864,13.577243,825.0081,842.4335,857.3936,830.6217,847.8835,865.009,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,15.79111,0.01392434,14.49193,0.007757466,14.09521,0.01749304,13.91154,0.007119928,13.84835,0.01067593,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.019,0.023,12.703,0.022,12.64,0.021,AAA,222,111,000,1,12.578,0.023,12.593,0.025,11.901,,9.02,,0000,0,AAUU,0000,                            ,,,,        ,
7790,604970783870102912,604970783870102912,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339833,08505795+1159507 ,J085057.96+115950.5,132.74150240059308,11.997461226981512,18.503204,19.60412,27.749498,17.42794,98.09966,0.8517220038993876,0.19850813,1.0692269,765.2627654698697,1.145969,422,18.47784,19.647118,17.435654,967.5961,1214.7753,1534.8032,777.8293,847.64185,915.4437,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,20.12568,0.0180302,18.75645,0.01938732,17.82976,0.009322567,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,16.082,0.077,15.32,0.089,15.103,0.119,AAB,222,111,000,1,14.987,0.035,15.228,0.092,12.407,,9.051,,0000,0,AAUU,0000,                            ,,,,        ,
7791,604970783870106624,604970783870106624,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339807,08505702+1159158 ,J085057.02+115915.8,132.7376077329224,11.987750804795905,12.979527,13.283219,1166.2802,12.51803,1632.6433,1.1353920199140781,0.019887187,1.027729,122798.91011409575,25.158018,399,12.96438,13.262913,12.507452,840.05884,856.02814,868.5514,839.4182,852.75525,868.2439,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,14.56646,0.01351717,,,,,,,12.79187,0.01058332,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.003,0.021,11.726,0.022,11.673,0.018,AAA,222,111,000,1,11.628,0.023,11.663,0.021,11.536,0.268,8.827,,0000,0,AABU,0000,                            ,,,,        ,
7792,604970921309068544,604970921309068544,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262809096401,08504842+1159469 ,J085048.41+115946.8,132.70175272843082,11.996362430576575,15.231743,15.686537,641.6109,14.62227,698.5389,1.1408635570858003,0.033748172,1.0678469,15393.547360567998,3.6421947,418,15.21902,15.655648,14.6124525,825.56,849.6064,874.62555,824.4699,847.2031,877.43884,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,17.53788,0.01873018,15.8303,0.0175755,,,14.96627,0.01778197,14.86517,0.0139424,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.898,0.025,13.489,0.031,13.322,0.03,AAA,222,111,000,1,13.317,0.024,13.412,0.03,11.862,,8.693,,0000,0,AAUU,0000,                            ,,,,        ,
7793,604970921309072640,604970921309072640,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262809096698,08504493+1159487 ,                   ,132.68723490857988,11.99685079070392,18.741571,19.75985,37.143707,17.648438,79.45946,1.5001807933619113,0.22689106,1.0481373,625.4317257179342,1.0473907,366,18.696917,19.774004,17.652868,597.5083,688.2898,786.7348,661.3014,768.95575,858.8832,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,20.39875,0.0248598,18.96019,0.01707784,18.06684,0.01900045,17.55107,0.01779032,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,16.376,0.098,15.458,0.09,15.196,0.113,AAB,222,111,c00,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
7794,604970990028535936,604970990028535936,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262809096501,08505440+1200329 ,J085054.40+120032.8,132.72669835945084,12.009155690448356,15.895231,16.502472,307.76556,15.153279,614.7069,1.1750824067679562,0.0440532,1.0303394,8364.852646655816,2.63964,393,15.881221,16.47496,15.143741,797.8465,826.4323,849.1217,777.3868,811.2569,855.8687,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,18.96327,0.02484247,16.74862,0.06916892,15.83542,0.03758967,15.50648,0.03454966,15.30809,0.02043094,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.231,0.029,13.713,0.028,13.569,0.034,AAA,222,111,000,1,13.47,0.03,13.51,0.036,11.919,,8.45,,0000,0,AAUU,0000,                            ,,,,        ,
7795,604970990028536320,604970990028536320,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262809096500,08505402+1200369 ,J085054.01+120036.9,132.72510484951957,12.010275063972928,15.086896,15.518134,537.4034,14.504,500.48172,1.12976734825351,0.030563625,0.89345324,17599.71161048117,4.4593697,394,15.073603,15.489912,14.493331,832.7717,851.5676,872.637,836.0928,853.5791,873.70874,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,17.37616,0.01833402,15.63566,0.01903143,15.0172,0.01615523,14.8489,0.02013955,14.76336,0.01697311,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.867,0.036,13.448,0.044,13.412,0.044,AAA,222,111,000,1,13.343,0.028,13.351,0.033,12.394,,8.442,,0000,0,AAUU,0000,                            ,,,,        ,
7796,604971020092675328,604971020092675328,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262809096400,08504869+1200091 ,J085048.69+120009.1,132.70290717360317,12.00254001278796,12.644999,12.934335,1115.9219,12.200894,902.01495,1.1260073740133676,0.0163524,0.99168146,166793.08687968506,32.44039,392,12.631922,12.916938,12.192488,854.4439,864.3294,874.95636,848.2604,862.93854,875.34656,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,14.22462,0.01643541,,,,,,,12.51753,0.01370648,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.711,0.022,11.464,0.022,11.422,0.018,AAA,222,111,000,1,11.361,0.023,11.409,0.02,11.071,0.151,8.592,,0000,0,AABU,0000,                            ,,,,        ,
7797,604971058748016384,604971058748016384,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262809096477,08505177+1200247 ,J085051.76+120024.7,132.71570344717585,12.006870399755467,13.311373,13.6098585,846.7025,12.858526,1587.8927,1.155703259110584,0.01666848,0.9766501,90235.6655397843,17.996496,392,13.298922,13.588947,12.84773,823.1811,833.6828,845.107,822.4748,831.8398,842.7141,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,14.9131,0.01653272,,,,,,,13.17016,0.01372584,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.377,0.022,12.106,0.022,12.051,0.02,AAA,222,111,000,1,12.011,0.023,12.047,0.023,11.782,,8.683,,0000,0,AAUU,0000,                            ,,,,        ,
7798,604971088812177280,604971088812177280,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339889,08511298+1157009 ,J085112.97+115700.9,132.80410184641883,11.95025743161279,14.297556,14.647278,756.5888,13.792386,1179.3551,1.1756988028085855,0.021266494,0.98750705,36382.909684098966,6.705342,401,14.285123,14.623916,13.782375,805.73456,818.13824,831.97125,808.6478,823.4944,837.4747,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,16.06559,0.0140882,14.72894,0.00777132,14.25804,0.01749561,14.11255,0.007129617,14.07712,0.0106973,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.238,0.023,12.919,0.024,12.847,0.025,AAA,222,111,000,1,12.837,0.024,12.878,0.028,12.034,,8.602,,0000,0,AAUU,0000,                            ,,,,        ,
7799,604971093107735040,604971093107735040,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370340027,08511326+1157527 ,J085113.25+115752.6,132.8052579074612,11.964645676804578,16.499891,17.140627,187.78128,15.726137,301.11417,1.1478500994754248,0.054441474,0.9199966,4810.652358576462,2.2550213,407,16.481857,17.13011,15.720436,808.717,848.049,894.9654,801.22156,845.3679,893.43994,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,19.89718,0.0357323,17.49353,0.008500679,16.4447,0.01763025,16.08433,0.007442371,15.86775,0.0115572,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.773,0.032,14.197,0.042,14.074,0.046,AAA,222,111,000,1,14.04,0.026,14.135,0.044,12.549,,8.895,,0000,0,AAUU,0000,                            ,,,,        ,
7800,604971093107738624,604971093107738624,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339882,08511130+1157212 ,J085111.30+115721.1,132.7971233699621,11.955898459461878,15.509974,15.986018,280.7245,14.882681,553.2206,1.2317405748543575,0.03551003,1.0127307,11916.080192838568,3.7074444,353,15.497033,15.961787,14.8695545,765.01245,785.02246,804.9386,765.9603,786.70715,807.4662,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,18.02926,0.01781225,16.15083,0.007921297,15.45216,0.01753561,15.21222,0.007232422,15.10115,0.01101433,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.133,0.027,13.713,0.031,13.604,0.037,AAA,222,111,000,1,13.558,0.025,13.605,0.036,11.957,0.337,8.577,,0000,0,AABU,0000,                            ,,,,        ,
7801,604971093107922432,604971093107922432,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339892,08511398+1157342 ,J085113.97+115734.1,132.8082575340808,11.959508396525408,15.031465,15.436696,328.3256,14.466054,642.9446,1.06965220668386,0.028174201,0.9489995,18513.1075853472,4.547079,376,15.018668,15.415897,14.4542675,871.0753,894.62964,917.00806,873.6619,898.5123,920.57904,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,17.12623,0.01532574,15.55818,0.007840893,14.98237,0.01751198,14.79888,0.007181603,14.72266,0.01083942,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.853,0.024,13.434,0.028,13.346,0.034,AAA,222,111,000,1,13.33,0.025,13.386,0.032,11.901,,9.018,,0000,0,AAUU,0000,                            ,,,,        ,
7802,604971127467656192,604971127467656192,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370404988,08511659+1157582 ,J085116.58+115757.9,132.81915113314207,11.966122983387928,19.363081,20.4367,12.884993,18.117798,57.687103,0.6850749803039663,0.30942497,1.011829,358.9797742214304,0.91077363,401,19.299692,20.570494,18.14936,1023.20355,1426.0483,2355.0544,770.63885,898.17883,1000.8356,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,19.8035,0.02293973,18.59062,0.01312014,17.93269,0.01991775,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,16.676,0.135,15.785,0.156,15.534,,BCU,220,110,000,1,15.453,0.044,15.212,0.092,12.417,,8.366,,0h00,0,AAUU,0000,                            ,,,,        ,
7803,604971367985645184,604971367985645184,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339868,08510795+1158533 ,J085107.94+115853.3,132.78314503262803,11.981491176223384,14.585341,14.953013,662.9016,14.058934,863.96466,1.1357587306009553,0.02548428,1.0644931,27911.03909184763,5.7100663,401,14.5729265,14.929296,14.04838,824.3335,844.85406,862.61633,831.85565,847.4873,869.36584,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,16.47105,0.01443333,,,14.5612,0.01750231,14.38586,0.007147017,14.31412,0.01074389,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.471,0.024,13.15,0.026,13.034,0.026,AAA,222,111,000,1,13.04,0.024,13.079,0.029,12.574,,9.056,,0000,0,AAUU,0000,                            ,,,,        ,
7804,604971402345380480,604971402345380480,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339872,                 ,J085110.58+115853.6,132.7943016669186,11.981593480452625,19.985275,20.804035,7.3888426,18.654125,28.855633,1.2642172672737708,0.48116875,1.0320587,204.4502574567838,0.75127053,393,19.910898,20.717152,18.7268,638.3947,847.7366,1089.0958,1241.8574,1645.6077,1936.6619,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,20.4953,0.03727505,19.1908,0.01726174,18.53731,0.02941104,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,,,,,,,   ,-32768,-32768,   ,-2147483648,16.227,0.066,15.952,0.167,12.551,,9.031,,0000,0,ABUU,0000,                            ,,,,        ,
7805,604971402345381120,604971402345381120,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339867,08510969+1159096 ,J085109.70+115909.5,132.7903927403097,11.986026605976557,13.63032,13.92566,705.89325,13.168034,1165.131,1.1409356378322533,0.017472023,1.0623294,67243.2551419578,12.674221,380,13.618245,13.908617,13.159418,830.0961,842.67584,854.0729,832.20166,845.4171,857.0482,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,15.19719,0.01758519,,,13.61844,0.02094474,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.658,0.024,12.348,0.023,12.298,0.02,AAA,222,222,ccc,1,12.309,0.067,12.343,0.069,12.112,0.493,8.243,,0000,0,AACU,0000,                            ,,,,        ,
7806,604971466769552128,604971466769552128,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370340014,08510698+1159455 ,J085106.97+115945.6,132.77908640088623,11.995995385874338,16.525898,17.204576,191.75304,15.73019,410.33145,1.1459637299655883,0.05693248,0.9974907,4700.333544809644,2.3296082,408,16.507046,17.177298,15.72263,811.6565,850.7013,893.3138,807.4484,837.3982,872.16876,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,20.01544,0.03942078,17.55258,0.008548246,16.50764,0.01764011,16.08169,0.007443902,15.84479,0.01155806,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.789,0.034,14.136,0.038,13.93,0.046,AAA,222,111,000,1,13.953,0.027,14.012,0.042,12.326,,8.264,,0000,0,AAUU,0000,                            ,,,,        ,
7807,604971471064858496,604971471064858496,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339879,08510783+1159354 ,J085107.82+115935.3,132.7826275223847,11.993170719422,15.540224,16.029089,311.29263,14.903596,641.9057,1.1148318822145746,0.03495044,1.0226693,11595.818178412734,3.4819915,384,15.526613,15.998124,14.895134,841.69696,861.1362,879.2596,830.89514,857.4865,883.0823,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,18.08203,0.01802322,16.19921,0.007946844,15.50201,0.01753882,15.23752,0.007232651,15.10721,0.01100375,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.147,0.027,13.677,0.031,13.564,0.034,AAA,222,111,000,1,13.577,0.026,13.653,0.036,12.533,,8.852,,0000,0,AAUU,0000,                            ,,,,        ,
7808,604971677223267072,604971677223267072,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370405341,08512501+1200018 ,J085125.01+120001.9,132.85421486798896,12.000521262500438,18.757187,19.850147,24.140041,17.63572,77.554085,1.0023875329369196,0.21021447,0.96940607,622.5104403904658,1.0426921,432,18.702,19.947992,17.6497,830.87836,997.0961,1189.5242,733.77795,810.232,915.2566,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,20.48125,0.02439383,19.03709,0.01330981,18.04738,0.01012325,17.52225,0.01641408,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,16.075,0.081,15.525,0.103,15.305,0.13,AAB,222,111,000,1,15.287,0.04,15.263,0.101,12.414,,8.752,,0000,0,AAUU,0000,                            ,,,,        ,
7809,604971745942742656,604971745942742656,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370405346,08512440+1200566 ,J085124.37+120056.6,132.85160868828902,12.015762605410746,18.807697,19.879326,24.332829,17.686745,89.28947,0.894170951226394,0.23886849,0.9462583,590.2136097380217,1.160244,397,18.759844,20.00882,17.712738,941.307,1188.5182,2036.0585,748.9626,837.5773,940.12787,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,20.51248,0.02472826,19.07066,0.01350987,18.10539,0.01032201,17.53814,0.01660593,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,16.304,0.097,15.372,0.089,15.353,0.133,AAB,222,111,000,1,15.399,0.042,15.257,0.091,12.641,,8.093,,0000,0,AAUU,0000,                            ,,,,        ,
7810,604971849020954624,604971849020954624,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370405439,08512593+1201358 ,J085125.91+120136.0,132.85806240348322,12.026667939247522,19.573784,20.491072,10.040839,18.308311,38.137108,1.341804367523161,0.4294074,1.0423858,292.97685066177496,0.91638464,397,19.520283,20.793179,18.359709,636.7658,792.64557,1161.6757,666.08563,763.5996,916.1654,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,21.37379,0.04308378,20.01103,0.02196125,18.82065,0.01393283,18.1811,0.02319546,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,16.972,0.156,16.495,0.246,15.955,0.207,CDD,222,111,000,1,15.91,0.054,15.645,0.134,12.589,,9.097,,0000,0,ABUU,0000,                            ,,,,        ,
7811,604971917741440640,604971917741440640,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370405337,08511876+1200327 ,J085118.74+120032.0,132.82815235973823,12.008997533578817,18.565046,19.597122,21.319016,17.48242,110.41656,1.1057196296925933,0.19679458,0.9863956,731.8041323540594,1.1392741,407,18.52638,19.554173,17.483887,837.27203,961.6171,1179.9882,790.70966,883.8785,991.86993,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,20.2223,0.02146536,18.78477,0.01225681,17.88597,0.009681204,17.39473,0.01566029,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,16.173,0.099,15.584,0.116,15.048,0.116,ABB,222,111,000,1,15.069,0.036,14.82,0.07,12.26,,8.896,,0000,0,AAUU,0000,                            ,,,,        ,
7812,604972089540120832,604972089540120832,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262809161925,08512530+1202563 ,J085125.29+120256.4,132.85543498064854,12.049026388294768,13.397231,13.974174,61.271397,12.677053,78.26266,1.155151961830552,0.016440798,1.012131,83338.89986359335,312.28775,406,13.385247,13.942224,12.662985,821.8552,834.4563,844.38245,816.9988,830.08856,843.6897,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,15.81165,0.01753168,13.98157,0.01865807,,,,,12.63203,0.01173305,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.671,0.021,11.123,0.023,10.971,0.022,AAA,222,111,000,1,10.854,0.023,10.83,0.02,10.685,0.1,8.792,,0000,0,AAAU,0000,ASASSN-V J085125.33+120255.9,13.67,0.25,2.8232357,ROT     ,0.999
