,dr2_source_id,dr3_source_id,Cluster,plx_cluster,e_plx_cluster,SimbadName_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,ra2000,dec2000,gmag,bpmag,dr2_bp_flux_over_error,rpmag,dr2_rp_flux_over_error,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_FUV,FUVmag,e_FUVmag,Fafl,objid_NUV,NUVmag,e_NUVmag,Nafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,u_psf,e_u_psf,v_flags,v_nimaflags,v_ngood,v_psf,e_v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_2MASS,rd_flg,bl_flg,cc_flg,use_src,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags_WISE,ext_flg_WISE,ph_qual_WISE,moon_lev_WISE,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN,feh,feh_err,logg,logg_err,teff,teff_err,rv,rv_err,alpha_m,alpha_m_err,nobs,rv_discrepancy_sig,rv_discrepancy,imputed_uncertainties_flag
249,604921512005266048,604921512005266048,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,-9223372036854775808,08512618+1153520 ,J085126.17+115351.9,132.85909731018762,11.897772689933202,10.202436,10.764917,1652.5791,9.526568,1798.7432,1.1845211386424317,0.017008891,0.9475133,1558279.2177315587,218.91473,365,10.205753,10.7436075,9.516186,807.4316,818.40765,829.8455,810.44495,822.10706,832.4798,6377811980464426824,,,0,6377811980464426824,18.988,0.0595,17,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,8.619,0.02,8.113,0.02,7.96,0.021,AAA,111,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,,-0.018621744268438774,0.03891981041055061,2.479899673220483,0.06067658783531752,4776.474432262138,72.61283059480539,33.43951773710118,1.5967252835289996,0.102816001089655,0.045026364180181175,3,0.12009568766338038,0.44999999999999574,False
250,604921855602675968,604921855602675968,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339655,08510723+1153019 ,                   ,132.78010600409155,11.88387551624383,12.417061,12.788127,448.96347,11.883768,454.19968,1.1320137760582378,0.018676478,1.1936762,205160.24899970784,131.47948,409,12.407134,12.768272,11.874251,845.22876,858.83606,875.3919,844.1886,858.46625,871.0615,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.175,0.025,10.771,0.026,10.695,0.023,AAA,222,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,,-0.06783775948008706,0.015429082430960195,4.216037940239836,0.025062820247632477,5969.171951083915,21.627645687599173,37.89212264168672,0.568605897596537,0.073,0.037419,4,17.06563952592113,30.730000000000004,False
251,604921958681906176,604921958681906176,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339497,08505569+1152146 ,J085055.68+115214.6,132.73205211039559,11.870747404102,11.835183,12.145554,1062.0658,11.372816,1471.5453,1.1535896792674465,0.08417657,5.2624326,349362.4467363781,86.06044,366,11.829176,12.127011,11.363302,785.18,851.62085,908.84674,759.596,808.0487,846.92163,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,13.49992,0.01340581,,,,,,,11.67278,0.01056205,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,10.852,0.021,10.586,0.02,10.515,0.018,AAA,222,111,000,1,10.486,0.022,10.522,0.021,10.543,0.118,8.268,,0000,0,AABU,0000,                            ,,,,        ,,0.019174247734666833,0.008510514934150261,3.879211400676755,0.013856807130588011,6033.443729131508,12.499615749554295,34.031035964921365,0.38107946192057807,0.00221083692950668,0.010757876751035702,7,0.873330640551823,2.7099999999999973,False
252,604922164840316672,604922164840316672,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339671,08511269+1152423 ,J085112.68+115242.3,132.80288798257712,11.878457429259939,10.219055,10.790053,1479.8412,9.539927,1360.5201,1.1771229084364088,0.016353147,0.95554876,1533899.183076411,218.72243,394,10.222875,10.768009,9.52899,812.78125,825.31665,836.47974,814.36145,825.52905,836.6309,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,8.65,0.018,8.122,0.018,7.976,0.018,AAA,111,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,,-0.01678891322612133,0.039560693831769654,2.4834702001474698,0.06188966251431952,4760.437538677027,74.19820692361652,33.86502633348576,1.6700131714450586,0.07616465314557996,0.04985182577961132,3,0.03596963682402477,0.13999999999999346,False
253,604922748956025216,604922748956025216,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,-9223372036854775808,08513577+1153347 ,J085135.76+115334.7,132.8990787733414,11.892985692419877,12.017052,12.53779,1385.7864,11.366191,1709.088,1.1370045521599306,0.01735787,1.1088856,296067.225664648,61.01459,444,12.008891,12.505912,11.354177,848.7201,858.8528,871.0843,846.19727,860.00366,873.8594,6377811980464426816,,,0,6377811980464426816,20.3673,0.13,17,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,10.522,0.02,10.023,0.02,9.941,0.023,AAA,222,111,000,1,9.89,0.022,9.97,0.019,9.887,0.057,8.339,,HH00,0,AAAU,0000,                            ,,,,        ,,-0.005006920415224912,0.014117647058823528,3.309803863298663,0.021278036307970913,4961.842122928948,22.989424469782684,34.6,0.8343860018001261,0.020594887470923653,0.031119956556334528,2,0.9468039951480881,1.5799999999999983,False
254,604922886394972160,604922886394972160,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370405119,08514122+1154290 ,J085141.22+115429.0,132.92178767449025,11.908075344409905,12.658959,12.953695,1033.7924,12.207282,1775.1439,1.2049308891291945,0.017172018,0.98064786,164639.57034488913,30.62808,438,12.646031,12.935818,12.196179,799.1753,810.6025,825.02325,796.01404,807.86017,818.646,6377811980464426847,,,0,6377811980464426847,17.581,0.0298,17,14.23392,0.01409844,,,,,,,12.50382,0.01022431,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.703,0.021,11.466,0.022,11.397,0.019,AAA,222,111,000,1,11.371,0.023,11.387,0.022,11.35,0.202,9.057,,0000,0,AABU,0000,                            ,,,,        ,,-0.05625346784363176,0.019460325986883232,4.065369123113929,0.032917326813525376,6288.5497900125965,27.155750058548847,33.94952544981494,0.8172218274511273,-0.03752249435346984,0.019388418992167235,2,1.0048801730139767,1.6599999999999966,False
255,604923367431112832,604923367432823808,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370405177,08514388+1156425 ,J085143.88+115642.4,132.93286449698272,11.9451468736333,10.230365,10.802854,1113.0496,9.546128,1366.6626,1.1780903783504708,0.018424165,1.0471774,1517296.9290083938,238.96698,450,10.234691,10.783527,9.536458,812.9978,826.2855,838.6404,812.56036,824.3904,835.4028,6377811980464427006,,,0,6377811980464427006,19.0153,0.0604,1,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,8.618,0.018,8.114,0.034,7.996,0.031,AAA,111,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,,-0.011938304235002127,0.01816491633014652,2.496134889753567,0.02858000848147741,4776.435012108533,28.11713962678161,31.961074745245764,0.73188266792585,0.08568731762333869,0.035782194693767325,3,0.43765188328487664,0.9000000000000021,False
256,604923470510324224,604923470510324224,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370405213,08514883+1156511 ,J085148.83+115651.1,132.95349390226647,11.947568255150703,12.666274,13.158532,1015.6121,12.033243,2117.454,1.2449842824121797,0.01726854,1.0063598,163339.099600406,28.007776,451,12.654641,13.128772,12.022124,776.026,790.069,801.68506,779.6828,789.44165,798.2346,6377811980464427020,,,0,6377811980464427020,20.2022,0.1179,1,15.25798,0.01430209,13.42102,0.01284437,,,,,12.25274,0.01021637,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.256,0.022,10.779,0.022,10.705,0.017,AAA,222,111,000,1,10.654,0.023,10.712,0.02,10.691,0.115,8.302,,0000,0,AABU,0000,                            ,,,,        ,,-0.034,0.028999999999999995,3.6639999999999997,0.048,5114.93,40.55,34.14,1.22,0.038,0.039741000000000005,1,0.0,0.0,False
257,604924290848519168,604924290848519168,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370404986,08511897+1158110 ,J085118.97+115811.0,132.8290552082915,11.969732749270205,12.051344,12.565367,1384.428,11.405812,1440.564,1.1621499864326637,0.0151099935,1.0303622,286968.7877028054,49.59501,385,12.04278,12.533648,11.394725,830.36554,840.56537,851.32135,831.3817,839.9036,853.3292,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,14.84914,0.01419704,,,,,,,11.59676,0.01019997,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,10.587,0.022,10.095,0.02,10.012,0.017,AAA,222,111,000,1,9.945,0.021,10.02,0.018,9.893,0.056,8.751,0.473,0000,0,AAAC,0000,                            ,,,,        ,,-0.03641391507044787,0.01038061368638815,3.3256117793193005,0.016809881765617703,4958.322771756349,15.906013221131147,34.22633630336671,0.5004962628088536,0.048916070764975735,0.016889442368462623,8,1.1520963934849786,1.8900000000000006,False
258,604924393927734528,604924393927734528,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370405110,08513540+1157564 ,J085135.39+115756.4,132.89752030046836,11.965709567825247,12.619714,13.006436,942.9953,12.08029,1087.521,1.214340719579074,0.015430154,1.0213267,170578.60929210953,29.174883,457,12.607555,12.981617,12.070456,795.52704,806.4862,816.95856,793.65283,804.92523,812.388,6377811980464427088,,,0,6377811980464427088,18.8501,0.0558,1,14.61712,0.01413799,,,,,,,12.32596,0.01021589,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.447,0.021,11.143,0.022,11.03,0.019,AAA,222,111,sss,1,11.0,0.024,11.062,0.022,11.307,0.19,9.08,,0000,0,AABU,0000,                            ,,,,        ,,-0.023601395863976603,0.00933006050481682,3.6944249926503505,0.01495204083338072,5543.148179327967,13.749037364081454,32.476263429199875,0.42929412454256566,0.02762606309121558,0.01187263286633092,8,0.40862664482256555,0.9200000000000017,False
259,604924776180388736,604924776180388736,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370405096,08513324+1159411 ,J085133.23+115941.1,132.88853528938998,11.99477983351285,13.664985,13.994443,798.24835,13.17351,1317.6116,1.090534475372965,0.023302695,1.3761402,65152.30549733439,10.120216,462,13.652542,13.976088,13.163943,858.2055,876.5109,895.25684,864.7831,880.7986,898.2592,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,15.34499,0.0143323,14.06091,0.01285142,13.64915,0.008907156,,,13.43836,0.01028465,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.584,0.021,12.254,0.023,12.222,0.022,AAA,222,111,000,1,12.176,0.023,12.206,0.023,12.253,0.42,8.364,,0000,0,AACU,0000,                            ,,,,        ,,-0.146,0.028999999999999995,4.1739999999999995,0.049,5939.81,39.67,20.21,1.27,,,1,0.0,0.0,False
260,604926631606409600,604926631606409600,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272422089,08525625+1148539 ,J085256.24+114853.8,133.23438047976927,11.814980893138513,12.28908,12.808303,965.6016,11.636229,1949.7347,1.1664806125391356,0.015870243,0.9189992,230857.21199427315,38.11468,440,12.279008,12.777445,11.624833,836.5846,847.0931,859.35876,834.1939,844.7066,854.99567,6377811980464426439,,,0,6377811980464426439,20.2644,0.1227,0,15.13454,0.01391448,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,10.839,0.023,10.315,0.026,10.224,0.02,AAA,222,111,000,1,10.188,0.023,10.254,0.02,10.163,0.061,8.296,,0000,0,AAAU,0000,                            ,,,,        ,,0.060787420313615836,0.010233083890089027,3.4403931768431235,0.016725286272051894,4920.965026268653,14.882657475301077,32.70663338850969,0.44085802817259667,0.014813196611041876,0.016998581148023627,10,0.8469927772977361,1.6899999999999977,False
261,604930067580245888,604930067580245888,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272422077,08524924+1152083 ,J085249.23+115208.2,133.20518446236767,11.868973833350426,13.361649,13.654908,1043.5021,12.909809,1035.6991,1.1519569504469271,0.017785342,0.92412645,86185.54494935473,14.740273,423,13.348781,13.637129,12.900452,824.9808,837.0344,848.4364,823.65625,834.00073,848.74835,6377811980464426664,,,0,6377811980464426664,18.2227,0.0413,0,14.93936,0.01387214,,,,,,,13.23242,0.01826009,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.447,0.023,12.167,0.029,12.089,0.026,AAA,222,111,000,1,12.065,0.023,12.108,0.022,11.712,0.258,8.429,,0000,0,AABU,0000,                            ,,,,        ,,-0.0703054592580895,0.008893328128534701,4.126595739825776,0.014436803796187626,6106.256372582286,12.63400588214336,33.432914065788005,0.41694964562932546,-0.007978815790309688,0.008009502405375499,7,0.39286959256692844,0.6200000000000045,False
262,604930544320911744,604930544320911744,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272421946,08523139+1151514 ,J085231.40+115151.3,133.13089172176237,11.864262479025554,13.578664,13.877595,1277.7491,13.121635,1781.8403,1.1712627032770904,0.019363018,0.9469696,70519.22209502199,11.273689,406,13.566598,13.8597555,13.112148,809.1232,820.6664,834.7003,809.0974,822.98486,837.95715,6377811980464426684,,,0,6377811980464426684,18.4776,0.0466,0,15.15443,0.01392013,13.92948,0.01563766,,,,,13.40487,0.01826542,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.611,0.022,12.355,0.023,12.322,0.025,AAA,222,111,000,1,12.261,0.023,12.309,0.023,11.434,0.203,8.885,,0000,0,AABU,0000,                            ,,,,        ,,-0.025,0.038,4.136,0.064,6163.37,50.77,44.67,1.42,,,1,0.0,0.0,False
263,604931064012660992,604931064012660992,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370535981,08523846+1153563 ,J085238.47+115356.1,133.16034353943138,11.898949935059393,13.52113,13.817974,1083.6666,13.0686245,1333.7787,1.120753585624436,0.019676117,0.91699183,74416.78061326954,13.110164,413,13.508189,13.799215,13.0579605,845.8422,860.08405,878.3684,844.95166,856.4776,871.7114,6377811980464426831,,,0,6377811980464426831,18.5089,0.0472,0,15.1244,0.01268177,13.87308,0.01494187,13.50129,0.01179034,,,13.34759,0.01244048,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.565,0.022,12.365,0.025,12.276,0.025,AAA,222,111,000,1,12.233,0.023,12.24,0.024,12.026,0.356,9.143,,0000,0,AABU,0000,                            ,,,,        ,,-0.056298719285458945,0.009373094691549852,4.101190707878372,0.01546421231073376,6031.365115231107,12.8607966831711,33.0769218204394,0.4214953591744186,0.012975757634168509,0.00961858118385546,8,1.1865036731097294,1.8800000000000026,False
264,604933125596954240,604933125596954240,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370536060,08524743+1158085 ,J085247.42+115808.6,133.19764168548218,11.969073813334248,14.789392,15.177835,744.1183,14.246381,737.74567,1.131091271751489,0.030167744,0.95152336,23127.268682532907,4.5341077,404,14.777056,15.152422,14.236844,833.6292,853.66174,877.88666,830.891,852.5835,873.95966,6377811980464427126,,,0,6377811980464427126,21.3333,0.2184,0,16.8011,0.01390659,15.26916,0.01497924,14.73857,0.0118206,14.56699,0.01208182,14.49829,0.01259093,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.676,0.025,13.263,0.033,13.219,0.032,AAA,222,111,000,1,13.205,0.025,13.226,0.029,12.534,,8.701,,0000,0,AAUU,0000,                            ,,,,        ,,0.038137767580951575,0.01795618195198369,4.48144495323376,0.029785712953489186,5593.771270621161,23.436476890091438,32.01696173284143,0.7356625794593573,,,4,0.8147916678409198,1.4299999999999997,True
265,604934190748829312,604934190748829312,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272552967,08533744+1155472 ,J085337.41+115547.1,133.4059241210887,11.929793634467623,13.963934,14.325408,815.69006,13.442436,1587.5582,1.1599965234029699,0.030061683,1.6687001,49445.797191376354,7.4991274,489,13.952044,14.303425,13.432114,806.958,830.73816,851.0329,808.5422,829.5034,849.6721,6377811980464426942,,,0,6377811980464426942,19.2777,0.0724,0,15.76614,0.03089136,14.42657,0.02029097,,,13.7671,0.012772,13.68632,0.0228889,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.832,0.022,12.494,0.022,12.379,0.021,AAA,222,111,000,1,12.372,0.023,12.408,0.024,12.28,0.454,8.755,,0000,0,AACU,0000,                            ,,,,        ,,-0.14682362613560568,0.011086557696121154,4.196553474595744,0.018269525505248786,5674.583697697187,14.863189088879201,31.196777673191754,0.36022176083563245,0.06407540005594159,0.011218382151399534,10,6.0622679237792925,10.89,False
266,604938447060218112,604938447060218112,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370601526,08531175+1159310 ,J085311.75+115931.0,133.29898959995865,11.99196007333953,12.633239,12.923201,1291.6788,12.190794,1786.6287,1.141125443305171,0.015523922,0.8816916,168585.02031100594,34.275528,460,12.620319,12.904321,12.180342,841.39545,851.7632,866.12756,840.1261,851.48303,862.4948,6377811980464427204,,,0,6377811980464427204,17.4468,0.0282,0,14.19459,0.01232509,,,,,,,12.4761,0.01278878,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.7,0.022,11.491,0.022,11.373,0.018,AAA,222,111,000,1,11.363,0.023,11.395,0.021,11.293,0.189,8.885,,0000,0,AABU,0000,                            ,,,,        ,,-0.041407885534727636,0.009776218418180521,3.9988717456683855,0.01538635797628091,6202.379077348425,14.596431319601088,33.92735507684677,0.43003057414386187,-0.01913915420337572,0.00934392624600643,8,3.5615907799782764,6.810000000000002,False
267,604940822178327552,604940822178327552,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370667051,08534004+1205014 ,J085340.03+120501.4,133.41679405765052,12.083743512761325,13.936717,14.25273,778.7783,13.462505,1093.7145,1.1254054713341581,0.019801864,0.95335346,50746.8765409533,9.114927,499,13.923843,14.23319,13.4527855,833.5148,851.09534,868.39325,839.8356,854.5059,868.5977,6377811979390682156,,,0,6377811979390682156,19.0885,0.0571,1,15.57319,0.01534293,14.33574,0.0158549,13.91016,0.01462159,,,13.75401,0.01479553,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.922,0.022,12.663,0.022,12.587,0.023,AAA,222,111,000,1,12.578,0.023,12.603,0.026,11.711,,8.695,,0000,0,AAUU,0000,                            ,,,,        ,,-0.1194599109806643,0.008874100685547209,4.179553775772471,0.01475539037717684,5904.483564662064,12.199583288963272,32.89494020311093,0.3669144805855655,0.06684931683650275,0.013522313328487858,7,2.926109795821153,4.120000000000001,False
268,604943880195096320,604943880195096320,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370470494,08520041+1156070 ,J085200.40+115607.0,133.00172942572647,11.935292387745873,14.209217,14.552993,919.34436,13.70746,1573.3988,1.169331637872779,0.022346776,0.93664396,39482.46785031044,7.455975,419,14.196356,14.529883,13.697763,811.3429,825.61176,838.92944,801.761,821.81555,836.74744,6377811980464426974,,,0,6377811980464426974,19.7635,0.0902,1,15.97532,0.01309365,14.61649,0.01249651,14.1647,0.008709546,,,13.99754,0.0143159,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.144,0.022,12.82,0.024,12.789,0.025,AAA,222,111,000,1,12.767,0.024,12.817,0.026,12.174,,8.875,,0h00,0,AAUU,0000,                            ,,,,        ,,-0.016493473158237845,0.018822371153138846,4.205461723861969,0.031452361988411795,5766.265822537552,24.966152512808268,34.009749364398736,0.666056528451664,-0.008399481296532863,0.026918425939504803,4,0.41860721446243726,0.740000000000002,False
269,604944803611816960,604944803611816960,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370536009,08523563+1158523 ,J085235.64+115852.2,133.14850939685508,11.981178126117651,13.290305,13.607935,1225.7626,12.815527,1922.473,1.1289077918605201,0.01763874,0.9498888,92001.9135982276,15.332461,403,13.277875,13.588268,12.805144,838.4331,849.97687,862.5583,839.73584,851.1366,866.21985,6377811980464427315,,,0,6377811980464427315,18.0968,0.0388,0,14.9427,0.01279475,13.66338,0.01505291,,,,,13.08295,0.01255801,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.291,0.023,12.023,0.025,11.942,0.025,AAA,222,111,000,1,11.869,0.023,11.913,0.022,12.211,0.426,8.969,,0h00,1,AACU,0000,                            ,,,,        ,,-0.1489042864772271,0.014936758202867965,4.2762223453772075,0.024759706249324158,6074.042545364244,21.70979610690887,42.47945365840687,0.5890453959539484,0.049014433258528195,0.012827468409521451,4,36.873939042977455,73.53,False
270,604946732053144576,604946732053144576,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370536001,08523077+1204170 ,J085230.77+120416.8,133.12825727512853,12.071370493134378,13.074937,13.377929,1152.9648,12.609798,1764.58,1.1628248034510882,0.023349404,1.3320134,112411.9739673393,19.679743,442,13.060335,13.359135,12.598963,818.11945,832.3615,850.2612,810.0139,822.521,840.5278,6377811980464427414,,,0,6377811980464427414,18.0306,0.0377,17,14.67563,0.01257829,,,,,,,12.89366,0.01241544,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.076,0.022,11.848,0.02,11.772,0.022,AAA,222,111,000,1,11.721,0.024,11.747,0.022,11.645,0.307,8.941,,0000,0,AABU,0000,                            ,,,,        ,,-0.07520398406637661,0.007013469591496147,4.050517029338866,0.011645611033038853,6086.6568624179645,10.126568596352254,37.223721721682324,0.3120468508332396,0.02525852189877598,0.008219355193021029,9,1.4325074910166014,1.9500000000000028,False
271,604948346960902016,604948346960902016,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370405162,08513806+1201243 ,J085138.06+120124.3,132.9086102441311,12.023448612477411,12.848541,13.163068,1570.8917,12.375655,1746.4232,1.1851421863536962,0.01745912,1.0364587,138290.5407605346,24.516672,461,12.835385,13.144894,12.365811,806.53986,818.00464,828.7176,810.0488,821.1295,833.1122,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,14.51496,0.01413472,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.844,0.02,11.551,0.023,11.495,0.022,AAA,222,111,000,1,11.471,0.023,11.5,0.021,11.41,0.198,9.024,,0000,0,AABU,0000,                            ,,,,        ,,-0.019085956485906375,0.00877214750937619,4.143882259271713,0.013998511983873136,6015.848864156055,13.262252018013914,31.922909549990276,0.5753092129385199,-0.006433722661108341,0.007196488897456581,5,0.39520141903357,0.7100000000000009,False
272,604948965436170112,604948965436170112,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262809227401,08515281+1204189 ,J085152.80+120418.9,132.97003334075896,12.071945154812447,12.55057,12.859081,1421.2869,12.086266,1945.9338,1.1735495344219293,0.014481856,1.0231141,181766.02000474004,35.375282,483,12.538585,12.840387,12.076372,823.4151,832.7838,842.18726,822.34186,832.2752,843.5196,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,14.18133,0.01310854,,,,,,,12.37769,0.01651385,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.576,0.022,11.314,0.024,11.227,0.021,AAA,222,111,000,1,11.196,0.023,11.217,0.021,10.919,0.128,8.675,,0000,0,AABU,0000,                            ,,,,        ,,-0.07271337069655724,0.013581884039383027,3.968586839875741,0.02268667267799603,6109.597497828936,19.624386535869146,32.005929802111424,0.7368734601202608,,,2,0.3785771905205025,0.5600000000000023,False
