Unnamed: 0,dr2_source_id,dr3_source_id,Cluster,SimbadName_cluster,e_plx_cluster,plx_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,ra2000,dec2000,gmag,bpmag,rpmag,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_NUV,NUVmag,e_NUVmag,Nafl,objid_FUV,FUVmag,e_FUVmag,Fafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,e_u_psf,u_psf,v_flags,v_nimaflags,v_ngood,e_v_psf,v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,object_01,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_1,rd_flg,bl_flg,cc_flg,use_src,designation,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags,ext_flg,ph_qual_2,moon_lev,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN
1566,247977637714676224,247977637714676224,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,1237670458051396469,03405198+4713294,J034052.00+471329.1,55.2166083207388,47.22483413497231,17.633816,19.520617,16.323288,5.42905197152709,0.13681707,0.9013477,1672.109005527222,2.7001982,319,17.629206,19.520851,16.295967,178.70885,182.96432,187.9412,176.45003,180.8526,185.27391,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,20.13887,0.02219901,18.53313,0.01247124,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03405198+4713294,14.48,0.031,13.84,0.04,13.543,0.041,AAA,222,111,000,1,J034052.00+471329.1,13.313,0.025,13.159,0.027,12.471,,8.741,,0h00,0,AAUU,0111,,,,,,
1722,249331239610297472,249331239610297472,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03311508+4857058,J033115.10+485705.6,52.81285605424974,48.951652849529886,17.648544,19.511059,16.32498,5.560398621347319,0.11328521,1.0176402,1698.65973506264,1.910487,433,17.6121,19.475742,16.30794,175.19623,178.64786,181.62674,174.7454,177.95448,180.93407,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03311508+4857058,14.381,0.031,13.808,0.04,13.512,0.033,AAA,222,111,000,1,J033115.10+485705.6,13.319,0.026,13.142,0.03,12.508,,8.3,,0h00,0,AAUU,0000,,,,,,
2154,442265224994822400,442265224994822400,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03323899+5130431,J033239.02+513042.8,53.16249457855465,51.51199286805929,17.682451,19.61471,16.325623,6.039860727711329,0.10918757,1.0461656,1648.7773339755263,2.2053306,390,17.644463,19.686737,16.31201,161.7746,164.80324,168.40987,162.32721,164.61795,167.86952,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03323899+5130431,14.265,0.031,13.651,0.037,13.408,0.035,AAA,222,111,000,1,J033239.02+513042.8,13.193,0.026,12.965,0.029,12.019,,9.009,,0000,0,AAUU,0000,,,,,,
2185,442619366521168768,442619366521168768,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03204583+5114075,J032045.89+511407.2,50.191007402806505,51.23540345445672,17.682503,19.547201,16.33169,6.09078503346234,0.11947876,1.0461843,1640.674588171646,2.0385854,429,17.64981,19.741516,16.346907,160.03181,162.99286,166.01994,159.68164,162.82373,166.10619,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03204583+5114075,14.35,0.042,13.662,0.033,13.475,0.04,AAA,222,111,000,1,J032045.89+511407.2,13.097,0.025,12.871,0.027,12.021,,8.841,,dd00,1,AAUU,0000,,,,,,
1744,249615703882726400,249615703882726400,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,1237667139635513109,03404950+4933329,J034049.53+493332.4,55.2062854381504,49.55912851590096,17.68694,19.715748,16.323748,5.876050115328561,0.11378083,1.0676054,1638.8159088388356,1.655608,423,17.651041,19.617178,16.310379,166.06221,169.0399,171.73647,165.92229,169.31355,173.1621,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,20.45437,0.024889,18.77102,0.02619987,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03404950+4933329,14.255,0.031,13.601,0.038,13.352,0.031,AAA,222,111,000,1,J034049.53+493332.4,13.169,0.025,12.939,0.027,12.228,0.4,8.853,,d000,0,AACU,0000,,,,,,
2060,441640668027534720,441640668027534720,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,,,50.63533546756065,49.187748452118335,17.689953,19.564081,16.307459,5.791336734903327,0.10732991,0.96373063,1622.5824378545565,2.302736,353,17.66185,19.66724,16.307259,169.1116,172.48958,176.30247,168.16522,171.06761,174.37328,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,,,,,,,,,-32768,-32768,,-32768,,,,,,,,,,,-2147483648,,,,,,,,
1807,435397224393053184,435397224393053184,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03195472+4816311,J031954.75+481630.7,49.97806150817571,48.27528252177787,17.741943,19.78752,16.374313,5.967864433131223,0.11925977,0.9915324,1511.2209903386122,2.4602375,419,17.739046,19.788996,16.369598,163.52722,166.324,169.85475,163.46008,166.44034,169.20445,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03195472+4816311,14.32,0.028,13.61,0.033,13.329,0.033,AAA,222,111,000,1,J031954.75+481630.7,13.197,0.024,12.967,0.027,12.168,,9.073,,0000,0,AAUU,0000,,,,,,
1578,248154276832334592,248154276832334592,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,1237670458588071649,03373551+4713528,J033735.53+471352.5,54.39795590519833,47.23133071883614,17.746626,19.722694,16.403938,5.809316471778046,0.10901732,1.0159616,1541.8698628749682,1.9374517,381,17.717247,19.76034,16.396076,168.2772,171.48128,174.7348,168.4261,171.07501,173.76454,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,20.28961,0.02229581,18.6949,0.01084278,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03373551+4713528,14.453,0.032,13.788,0.037,13.527,0.036,AAA,222,111,000,1,J033735.53+471352.5,13.34,0.025,13.134,0.03,12.485,,8.999,,0000,0,AAUU,0111,,,,,,
1574,248099236828874752,248099236828874752,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,1237670961097802129,03345886+4659380,,53.74530513565029,46.993910406220536,17.747566,19.739065,16.379374,5.575725051366629,0.11293185,0.8779295,1502.246311543718,2.124103,385,17.745514,19.986092,16.395971,174.68443,177.98253,182.07356,173.86673,177.90564,181.87851,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,20.436,0.02379221,18.84166,0.01216338,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03345886+4659380,14.428,0.034,13.791,0.033,13.495,0.041,AAA,222,111,000,1,,,,,,,,,,,-2147483648,,,,,,,,
2115,441796519505164800,441796519505164800,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03263323+5007417,,51.63855768868697,50.12825340205733,17.748785,19.728453,16.40287,5.494292983763752,0.13569844,1.0484564,1508.5666339481352,1.675493,492,17.740955,19.827726,16.41061,175.62955,179.51457,184.19872,175.58423,179.48701,183.39476,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03263323+5007417,14.35,0.031,13.764,0.031,13.397,0.035,AAA,222,111,000,1,,,,,,,,,,,-2147483648,,,,,,,,
1898,436521479330050816,436521479330050816,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03134508+4947278,J031345.09+494727.4,48.437851672860646,49.79104708444011,17.783007,19.62827,16.417536,5.567440737831689,0.12601645,1.0106382,1505.839630952422,1.8269825,380,17.74292,19.666271,16.408262,175.13414,178.57536,182.90613,175.24475,178.56557,182.84132,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03134508+4947278,14.415,0.031,13.815,0.033,13.498,0.037,AAA,222,111,000,1,J031345.09+494727.4,13.323,0.024,13.118,0.028,12.203,,8.869,,0000,0,AAUU,0000,,,,,,
1803,435376750286306304,435376750286306304,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03202852+4757202,J032028.56+475719.8,50.11888319698365,47.95561750945627,17.833403,19.783724,16.475824,5.643086807952235,0.1361619,1.0346411,1428.8350775534448,1.7542151,383,17.799911,19.773977,16.472881,171.73117,175.86774,181.5111,171.70947,176.31778,180.55711,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03202852+4757202,14.464,0.032,13.859,0.045,13.537,0.035,AAA,222,111,000,1,J032028.56+475719.8,13.278,0.025,13.065,0.027,12.51,0.445,8.956,,0000,0,AACU,0000,,,,,,
2004,441469002479992832,441469002479992832,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03272036+4916453,J032720.40+491645.2,51.83491331324263,49.279271725017125,17.836315,19.760183,16.50635,5.894149106350809,0.12094791,1.0765911,1428.7132606047694,1.6797792,483,17.800005,19.796535,16.4838,165.43867,168.51863,172.20769,165.35333,168.73526,171.74374,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03272036+4916453,14.548,0.05,13.982,,13.715,,AUU,266,200,c00,1,J032720.40+491645.2,13.355,0.026,13.155,0.029,12.066,,9.025,,0000,0,AAUU,0000,,,,,,
1768,251293416891872256,251293416891872256,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,1237666465325319758,03500167+5105050,,57.50704490350456,51.084743068179066,17.841469,19.877407,16.48587,5.593810428215958,0.13633195,1.1267995,1382.7673496772377,1.8618591,426,17.835495,19.803934,16.463928,173.28366,177.81825,182.45625,172.60869,176.84415,180.70728,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,20.48003,0.1170131,18.90246,0.1415694,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03500167+5105050,14.357,0.046,13.844,0.061,13.481,0.051,AAA,222,111,000,1,,,,,,,,,,,-2147483648,,,,,,,,
2141,441942307873846912,441942307873846912,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03334574+5008512,J033345.75+500850.9,53.44060777853811,50.14756660037287,17.851896,19.85957,16.504126,5.35378011305004,0.12842317,1.0290828,1376.9755734691944,1.8828291,394,17.840052,19.875893,16.48686,180.64534,185.67213,191.53069,180.25894,185.01376,188.90755,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03334574+5008512,14.514,0.032,13.847,0.033,13.55,0.043,AAA,222,111,000,1,J033345.75+500850.9,13.387,0.025,13.244,0.029,12.636,,9.036,,hh00,0,AAUU,0000,,,,,,
1607,248830068465689984,248830068465689984,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,1237670961634412452,03305361+4648010,J033053.64+464800.7,52.72342470486906,46.80027260575272,17.886929,19.857302,16.49055,5.834002746829112,0.14770594,0.9218206,1331.4399917075646,4.094529,341,17.876562,19.961252,16.502607,165.79579,169.87706,175.73262,163.82536,169.3867,174.82256,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,20.63627,0.02749662,19.03267,0.01284496,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03305361+4648010,14.416,0.028,13.715,0.038,13.416,0.03,AAA,222,111,000,1,J033053.64+464800.7,13.284,0.025,12.989,0.028,11.897,0.349,8.464,,0000,0,AABU,0000,,,,,,
1720,249322306078571264,249322306078571264,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03300915+4843222,J033009.16+484322.0,52.53813289451417,48.72284649658644,17.906738,19.883509,16.564863,5.659940637652652,0.12498087,0.8977003,1344.0252828857942,1.5792186,375,17.866348,19.808891,16.548983,171.26791,174.67007,178.19188,172.12488,175.41867,179.48085,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03300915+4843222,14.547,0.035,13.918,0.045,13.656,0.049,AAA,222,111,000,1,J033009.16+484322.0,13.468,0.026,13.228,0.031,12.378,0.477,8.903,,0000,0,AACU,0000,,,,,,
1837,435625068116180864,435625068116180864,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03213005+4849231,J032130.08+484923.0,50.375238872116334,48.82310782131039,17.941586,19.842522,16.59525,5.669486360556011,0.11825095,0.92387104,1293.9148903350606,1.7368008,397,17.907602,19.96614,16.588583,170.88016,174.36613,177.7166,172.16946,175.33185,178.1888,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03213005+4849231,14.668,0.036,14.029,0.052,13.711,0.04,AAA,222,111,000,1,J032130.08+484923.0,13.497,0.026,13.258,0.03,12.682,,9.24,,0000,0,AAUU,0000,,,,,,
1561,247914720737657984,247914720737657984,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,1237670960023996197,03380879+4622228,,54.53665307754939,46.3730068089497,17.943922,19.993948,16.585718,5.533913439453443,0.15798165,1.0377766,1257.632115526956,1.9662653,360,17.938482,20.077175,16.586233,174.98611,179.50262,183.89796,174.10684,178.78224,185.3091,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,20.59805,0.02659642,19.00612,0.0251686,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03380879+4622228,14.511,0.039,13.931,0.043,13.66,0.052,AAA,222,211,c00,1,,,,,,,,,,,-2147483648,,,,,,,,
2202,442937954313019392,442937954313019392,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03225733+5148159,J032257.36+514815.6,50.73890079010444,51.80442278447857,17.957214,19.978209,16.60814,5.524806784518671,0.15005971,1.0575256,1243.7228984223786,1.7773588,364,17.950558,20.03649,16.590733,175.38063,180.47571,185.72403,174.19908,178.99673,183.1933,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03225733+5148159,14.571,0.034,13.841,0.037,13.658,0.042,AAA,222,111,000,1,J032257.36+514815.6,13.412,0.025,13.252,0.03,12.56,,9.041,,0000,0,AAUU,0000,,,,,,
2065,441650460557051904,441650460557051904,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03240508+4924161,J032405.12+492415.9,51.02125065706424,49.404496441565655,17.95872,19.83097,16.594887,5.942814929044094,0.1302421,0.9353654,1277.3504534010572,1.8604666,373,17.92159,19.999249,16.595724,163.1191,166.7963,170.58313,163.9281,167.70598,171.81892,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03240508+4924161,14.609,0.035,13.94,0.043,13.787,0.046,AAA,222,111,000,1,J032405.12+492415.9,13.469,0.024,13.261,0.03,11.817,,8.838,,0000,0,AAUU,0000,,,,,,
1921,436816801281428736,436816801281428736,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03141573+5039060,,48.56556347857962,50.65169226673245,17.97226,19.98646,16.592464,5.708089298319255,0.13906963,0.9797963,1229.7504213607351,1.751069,494,17.962824,19.98709,16.5914,169.85712,173.74983,178.6326,169.39807,173.53737,178.59511,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03141573+5039060,14.552,0.032,13.915,0.027,13.627,0.035,AAA,222,111,cc0,1,,,,,,,,,,,-2147483648,,,,,,,,
1791,435334625247485696,435334625247485696,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03224066+4800337,J032240.70+480033.3,50.66944837408942,48.00934336427604,17.99262,20.062876,16.615135,5.969228520118024,0.14725326,1.059563,1204.3105547038897,1.7942595,350,17.985521,20.075527,16.61424,161.8954,165.82358,169.7698,162.55296,166.39491,170.9755,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03224066+4800337,14.492,0.033,13.881,0.043,13.579,0.04,AAA,222,111,000,1,J032240.70+480033.3,13.298,0.024,13.066,0.028,12.338,0.401,9.171,,0000,0,AACU,0000,,,,,,
2003,441468796321473536,441468796321473536,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03271370+4914363,J032713.72+491436.1,51.80709697752168,49.24343934193996,17.998392,19.91988,16.647825,5.928104797417769,0.15722221,0.9457067,1199.8155956505432,1.8750565,376,17.98958,20.057749,16.63132,163.03876,167.11766,171.35094,161.93153,166.5671,170.3108,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03271370+4914363,14.653,0.035,14.041,0.04,13.804,0.039,AAA,222,111,000,1,J032713.72+491436.1,13.572,0.027,13.381,0.031,12.029,,9.235,,0000,0,AAUU,0000,,,,,,
1963,441404612329337856,441404612329337856,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03283768+4900589,J032837.72+490058.4,52.15708562766657,49.01636105620442,18.006746,19.865185,16.615612,5.752417650726145,0.13801032,1.0228069,1222.3742417224023,1.5231203,343,17.969357,20.070055,16.61561,168.964,172.50793,176.01242,169.37024,173.32278,177.73032,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03283768+4900589,14.575,0.04,13.981,0.051,13.726,0.052,AAA,222,111,000,1,J032837.72+490058.4,13.416,0.026,13.26,0.033,12.572,,8.96,,0000,0,AAUU,0000,,,,,,
1999,441459759710903168,441459759710903168,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03255361+4900582,,51.47341453999982,49.01616922157972,18.009506,19.86242,16.654236,5.858097635692837,0.13904369,0.9903185,1221.7925045185366,1.7199827,357,17.969873,19.885902,16.639513,166.73544,171.03552,175.3863,166.90959,170.95766,174.97183,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03255361+4900582,14.654,0.064,14.057,0.064,13.744,0.068,AAA,222,222,ccc,1,,,,,,,,,,,-2147483648,,,,,,,,
1625,248951422763673472,248951422763673472,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03303538+4740097,J033035.40+474009.5,52.64740828113736,47.66936140253997,18.02022,19.73977,16.627052,5.687268677813783,0.15592286,1.0483359,1205.5534575674158,1.585649,377,17.9844,19.873138,16.629524,170.36203,175.19545,180.78531,169.6029,175.40514,180.93942,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03303538+4740097,14.603,0.032,13.952,0.045,13.626,0.042,AAA,222,111,000,1,J033035.40+474009.5,13.46,0.031,13.216,0.032,11.952,,8.341,,0000,0,AAUU,0000,,,,,,
1622,248940019627634304,248940019627634304,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,1237670459661811813,03324370+4741298,J033243.68+474128.6,53.18212217077288,47.69158226010213,18.046515,19.841003,16.667528,5.568204740895147,0.14752017,0.997986,1184.5047302706705,1.7376684,351,18.003525,19.906605,16.663698,174.31573,178.39598,182.51378,173.97003,178.67007,184.35007,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,20.63642,0.07989942,19.16982,0.02808845,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03324370+4741298,14.659,0.068,14.06,0.089,13.734,0.058,AAA,222,111,ccc,1,J033243.68+474128.6,13.674,0.141,13.393,0.117,12.561,,8.843,,dd00,0,BBUU,0000,,,,,,
2221,446117192183136256,446117192184196608,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03183435+5311554,J031834.38+531155.1,49.64318344148227,53.19870741575573,18.048218,19.857761,16.707247,5.702650635928173,0.1506605,0.988082,1143.2001837463229,1.6654229,323,18.04206,19.984497,16.695908,169.04843,173.52159,178.85672,169.6239,174.06448,178.19382,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03183435+5311554,14.686,0.037,14.181,0.046,13.766,0.046,AAA,222,111,000,1,J031834.38+531155.1,13.614,0.027,13.482,0.032,12.427,0.493,9.132,,0h00,0,AACU,0000,,,,,,
1491,238670714163992192,238670714163992192,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,1237670456976475829,03355832+4438109,J033558.34+443810.6,53.993049761023165,44.636372937822266,18.050283,19.506813,16.663174,5.596828722803355,0.16183789,1.0447375,1184.0090973912088,2.8583403,341,18.003979,19.609894,16.657707,173.83511,178.09003,183.0857,175.48245,179.27512,184.43721,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,20.79811,0.1047702,19.1572,0.03400338,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03355832+4438109,14.677,0.037,14.079,0.037,13.726,0.046,AAA,222,111,000,1,J033558.34+443810.6,13.543,0.026,13.372,0.031,12.075,0.342,8.508,,0000,0,AABU,0111,,,,,,
1592,248348203196159232,248348203196159232,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,1237670960024586574,03432069+4728050,J034320.72+472804.6,55.836259539886505,47.46804307610473,18.073969,20.43175,16.640089,6.040771594127083,0.1536774,1.0005722,1120.745439482753,1.6836456,378,18.063599,20.6129,16.637571,161.14876,165.3619,169.93294,160.48172,164.85915,168.60037,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,21.09443,0.03581272,19.47631,0.01592082,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03432069+4728050,14.416,0.035,13.814,0.037,13.448,0.036,AAA,222,111,000,1,J034320.72+472804.6,13.237,0.026,13.0,0.028,12.012,,8.512,,hh00,0,AAUU,0111,,,,,,
