index,eep,age,feh,mass,initial_mass,radius,density,logTeff,Teff,logg,logL,Mbol,delta_nu,nu_max,phase,dm_deep,Gaia_G_DR2Rev_mag,GALEX_NUV_mag,SDSS_u_mag,SDSS_z_mag,2MASS_J_mag,2MASS_H_mag,2MASS_Ks_mag,WISE_W1_mag,WISE_W2_mag,parallax,distance,AV
5428,422.80584390655895,9.90950080709008,-0.09495012693923263,1.0078421213956121,1.008251711323687,1.2977448120574981,0.6505295255681549,3.7702933845151154,5892.693357193854,4.215178965612621,0.26209953967487537,4.084751150812812,97.78271189071779,1837.4546735410745,0.0,0.0017698152530657685,13.8072347453369,18.743805360937397,15.378948240831827,13.685010335248892,12.851551506515298,12.536688933111463,12.503287220676247,12.491859727010933,12.505084167644334,1.095228633678245,913.051365943176,0.0001261767566984929
5429,419.880571317417,9.896904468016068,-0.08610076560144578,1.0113558980601023,1.0117505075940356,1.2816643513037085,0.6773456286230204,3.770731788599307,5898.5398906421615,4.227482466286526,0.25308575066392286,4.107285623340194,99.6832220547947,1889.0887971594982,0.0,0.0018396619973159174,13.807468816453135,18.745192402689323,15.378291665938395,13.686541545622978,12.854016698754391,12.540378332065735,12.507061400612228,12.495792077826351,12.509109633881799,1.1061258886547178,904.056229274419,0.0001638584514137573
5430,418.7850219712453,9.885178664656152,-0.07956965527206628,1.0172316187144006,1.0176207572522964,1.2812714675947314,0.6822199938189908,3.7713415316311676,5906.8164585766735,4.230309152751776,0.2552024353238712,4.101993911690323,99.98587847692104,1900.26243794737,0.0,0.0018743132184216094,13.807311405879785,18.738140645621726,15.375107379321816,13.688300735106091,12.857038442430913,12.544988558951855,12.511828946273777,12.500707565555896,12.513933360677004,1.1031293630817374,906.5119952988724,0.0001880926243274809
5431,418.7850219712453,9.885178664656152,-0.07956965527206628,1.0172316187144006,1.0176207572522964,1.2812714675947314,0.6822199938189908,3.7713415316311676,5906.8164585766735,4.230309152751776,0.2552024353238712,4.101993911690323,99.98587847692104,1900.26243794737,0.0,0.0018743132184216094,13.807311405879785,18.738140645621726,15.375107379321816,13.688300735106091,12.857038442430913,12.544988558951855,12.511828946273777,12.500707565555896,12.513933360677004,1.1031293630817374,906.5119952988724,0.0001880926243274809
5432,418.4929133885531,9.89169347275742,-0.10081150406785946,1.0092636960504153,1.0096522087751603,1.2715462515704246,0.6923997755188165,3.7717184115878273,5912.126304294092,4.233477303093117,0.2501019196065015,4.114745200983746,100.7205822378519,1913.3263183474755,0.0,0.0018596690748746377,13.807250643717763,18.69311498663521,15.363281774530456,13.689453300741773,12.858803790161028,12.546793396362125,12.51400062059203,12.502800860547467,12.515205611083621,1.1103409490048062,900.6242640121447,0.0001255522506210031
5433,418.4929133885531,9.89169347275742,-0.10081150406785946,1.0092636960504153,1.0096522087751603,1.2715462515704246,0.6923997755188165,3.7717184115878273,5912.126304294092,4.233477303093117,0.2501019196065015,4.114745200983746,100.7205822378519,1913.3263183474755,0.0,0.0018596690748746377,13.807250643717763,18.69311498663521,15.363281774530456,13.689453300741773,12.858803790161028,12.546793396362125,12.51400062059203,12.502800860547467,12.515205611083621,1.1103409490048062,900.6242640121447,0.0001255522506210031
5434,416.4109257990755,9.869550301509168,-0.07354545277467449,1.0226965178651457,1.0230738818058267,1.2725124757664013,0.7002455950040138,3.7721197566609477,5917.36596519382,4.23860965029599,0.2523451057261723,4.109137235684569,101.20647759463294,1935.2317989116132,0.0,0.0019039679152182817,13.807320139637392,18.72523914442236,15.370098744104126,13.690746637355616,12.86109157717506,12.550955005497032,12.51803276556951,12.507098816144753,12.520149758427594,1.1063350597462718,903.8853023688332,0.0001650319880108485
5435,422.39855445553206,9.930213120866982,-0.12330110641204323,0.989753731102968,0.990159813558316,1.2728115277277658,0.6773260318809348,3.7696669686113857,5884.470914540975,4.224154466783035,0.24269113348268007,4.1332721662933,99.76206544633727,1877.503701532433,0.0,0.001778778493995498,13.807095376314887,18.7148794776772,15.372838012900262,13.682872632884292,12.847991563917608,12.530641375255955,12.497326084964424,12.485621938424282,12.498292219855504,1.1212855352956272,891.8334969302441,0.0001365890789019305
5436,415.32148401697214,9.89123965187894,-0.09750960273288463,1.003622000759022,1.003993483153199,1.2436258356433154,0.7359733166152411,3.7711044109377707,5903.7762221763605,4.250334180575927,0.22835729361291096,4.169106765967722,103.7407827653629,1990.4196444439003,0.0,0.001911274403652173,13.80717424887982,18.714304327038132,15.36924363737888,13.687330625974182,12.855501311064417,12.54214919607329,12.509129119145253,12.497894139527686,12.51074055565504,1.138597290651428,878.2736514574596,0.0001680291750515982
5437,419.28340985874695,9.900085743410722,-0.08421695413000375,1.0085685612224187,1.0089595094074402,1.2736956957358545,0.6881462879797925,3.770278977573167,5892.363435923588,4.2316907342942685,0.24587751985164377,4.125306200370892,100.46239039278173,1908.4278835761766,0.0,0.0018462259507076727,13.807125423080805,18.760400221102053,15.382608469904715,13.684704823545067,12.851280774029336,12.536669503741155,12.503171498573067,12.491849469382334,12.505455082597608,1.115607293230345,896.3727703002073,0.0002482289685040776
